area,朝楼,rentcnt,牢备,酒颇飘啊拜,乞闭浅加,弥措浅加,鉴埃弥绊浅加,扁柯乞闭,碍荐老碍荐,嚼档乞闭,固技刚瘤,檬固技刚瘤,坷粮,捞魂拳龙家,老魂拳藕家,酒炔魂啊胶
吝备,2017-09-16,1101,102948.0,99.2,2.8,7.2,11.0,22.2,0.0,51.0,9.0,5.0,0.022000000000000002,0.022000000000000002,0.3,0.002
吝备,2017-09-17,959,102948.0,99.2,2.5,6.3,7.5,23.1,0.0,53.6,8.0,4.0,0.026000000000000002,0.015,0.3,0.002
吝备,2017-09-18,1312,102948.0,99.2,1.4,5.8,7.8,22.3,0.0,59.8,18.0,9.0,0.026000000000000002,0.027999999999999997,0.4,0.003
吝备,2017-09-19,1103,102948.0,99.2,2.1,9.6,13.3,23.4,8.0,74.3,59.0,39.0,0.044000000000000004,0.033,0.7,0.004
吝备,2017-09-20,1455,102948.0,99.2,1.5,5.9,8.0,20.6,0.0,45.1,20.0,8.0,0.028999999999999998,0.022000000000000002,0.3,0.003
吝备,2017-09-21,1495,102948.0,99.2,0.3,3.3,4.8,20.3,0.0,54.2,28.0,16.0,0.023,0.046,0.5,0.003
吝备,2017-09-22,1476,102948.0,99.2,0.6,5.2,6.9,20.9,0.0,57.9,30.0,20.0,0.033,0.046,0.5,0.004
吝备,2017-09-23,1094,102948.0,99.2,0.6,3.9,5.4,21.9,0.0,66.9,52.0,27.0,0.025,0.047,0.6,0.005
吝备,2017-09-24,940,102948.0,99.2,0.9,7.5,9.6,22.6,0.0,70.7,62.0,38.0,0.038,0.031,0.6,0.004
吝备,2017-09-25,1363,102948.0,99.2,0.6,4.4,5.4,23.4,0.0,60.0,43.0,27.0,0.025,0.049,0.6,0.003
吝备,2017-09-26,1255,102948.0,99.2,1.4,4.6,5.7,24.5,0.0,59.1,45.0,27.0,0.028999999999999998,0.049,0.6,0.003
吝备,2017-09-27,1234,102948.0,99.2,0.9,6.1,7.8,23.3,0.0,63.3,41.0,26.0,0.024,0.037000000000000005,0.5,0.003
吝备,2017-09-28,1357,102948.0,99.2,2.3,9.2,12.4,20.3,0.0,49.4,20.0,8.0,0.028999999999999998,0.019,0.4,0.003
吝备,2017-09-29,1408,102948.0,99.2,1.5,6.1,8.5,17.5,0.0,40.1,20.0,9.0,0.023,0.03,0.4,0.004
吝备,2017-09-30,1169,102948.0,99.2,0.8,4.6,5.4,20.1,0.0,59.0,33.0,19.0,0.024,0.040999999999999995,0.5,0.005
吝备,2017-10-01,355,103021.0,99.5,0.5,3.6,4.6,18.4,3.0,72.6,35.0,23.0,0.015,0.04,0.6,0.003
吝备,2017-10-02,950,103021.0,99.5,1.1,5.0,6.2,21.4,2.5,66.1,18.0,10.0,0.033,0.018000000000000002,0.3,0.003
吝备,2017-10-03,703,103021.0,99.5,1.5,5.3,7.0,18.8,0.0,48.6,33.0,12.0,0.026000000000000002,0.015,0.4,0.003
吝备,2017-10-04,525,103021.0,99.5,1.6,4.3,5.8,17.3,0.0,45.1,20.0,9.0,0.024,0.017,0.3,0.002
吝备,2017-10-05,801,103021.0,99.5,1.2,4.7,6.1,18.5,0.0,58.7,15.0,8.0,0.021,0.022000000000000002,0.3,0.003
吝备,2017-10-06,772,103021.0,99.5,1.3,6.3,7.8,18.6,0.0,66.4,12.0,7.0,0.022000000000000002,0.019,0.3,0.002
吝备,2017-10-07,1110,103021.0,99.5,0.6,4.8,5.8,21.3,0.0,69.4,9.0,5.0,0.022000000000000002,0.026000000000000002,0.4,0.002
吝备,2017-10-08,1200,103021.0,99.5,0.5,3.7,4.8,23.0,0.0,65.8,19.0,13.0,0.024,0.028999999999999998,0.5,0.004
吝备,2017-10-09,1181,103021.0,99.5,0.8,4.4,5.7,22.8,0.0,63.7,24.0,17.0,0.028999999999999998,0.028999999999999998,0.4,0.005
吝备,2017-10-10,1188,103021.0,99.5,0.3,2.8,4.8,21.7,0.5,73.6,29.0,19.0,0.011000000000000001,0.038,0.5,0.003
吝备,2017-10-11,804,103021.0,99.5,1.4,5.8,7.7,16.8,20.0,75.2,11.0,6.0,0.022000000000000002,0.015,0.3,0.002
吝备,2017-10-12,1107,103021.0,99.5,1.6,4.4,6.7,12.9,0.0,62.2,20.0,12.0,0.012,0.025,0.4,0.002
吝备,2017-10-13,1262,103021.0,99.5,1.3,4.7,6.1,13.3,0.0,49.2,25.0,15.0,0.017,0.03,0.4,0.003
吝备,2017-10-14,885,103021.0,99.5,1.6,6.5,8.0,14.6,0.0,42.8,20.0,11.0,0.026000000000000002,0.025,0.4,0.003
吝备,2017-10-15,898,103021.0,99.5,1.5,4.9,6.6,15.6,0.0,41.3,21.0,12.0,0.022000000000000002,0.03,0.4,0.003
吝备,2017-10-16,1292,103021.0,99.5,1.0,5.0,5.7,16.9,0.0,46.4,28.0,16.0,0.018000000000000002,0.033,0.5,0.003
吝备,2017-10-17,1271,103021.0,99.5,0.6,3.8,4.5,16.3,0.0,44.6,36.0,22.0,0.016,0.045,0.6,0.003
吝备,2017-10-18,1074,103021.0,99.5,0.9,3.8,5.7,16.8,0.0,55.9,25.0,16.0,0.015,0.038,0.5,0.003
吝备,2017-10-19,1357,103021.0,99.5,1.0,4.3,5.0,16.9,0.0,55.4,18.0,11.0,0.019,0.033,0.4,0.002
吝备,2017-10-20,1365,103021.0,99.5,0.8,3.3,4.4,17.0,0.0,54.0,31.0,18.0,0.015,0.044000000000000004,0.5,0.003
吝备,2017-10-21,1003,103021.0,99.5,0.8,4.6,6.3,17.5,0.0,50.8,36.0,23.0,0.017,0.043,0.6,0.003
吝备,2017-10-22,762,103021.0,99.5,3.0,8.8,12.0,16.3,0.0,49.3,25.0,15.0,0.024,0.026000000000000002,0.4,0.002
吝备,2017-10-23,1227,103021.0,99.5,1.3,4.4,5.5,14.0,0.0,43.4,21.0,10.0,0.027000000000000003,0.026000000000000002,0.4,0.002
吝备,2017-10-24,1288,103021.0,99.5,0.9,3.6,4.5,14.3,0.0,49.0,30.0,16.0,0.016,0.040999999999999995,0.5,0.003
吝备,2017-10-25,1343,103021.0,99.5,0.6,5.2,6.4,14.6,0.0,54.7,38.0,22.0,0.021,0.042,0.6,0.003
吝备,2017-10-26,1274,103021.0,99.5,0.3,2.8,3.3,14.7,0.0,53.5,46.0,29.0,0.015,0.05,0.7,0.003
吝备,2017-10-27,1281,103021.0,99.5,0.4,2.8,3.8,17.1,0.0,47.7,59.0,37.0,0.02,0.055,0.8,0.003
吝备,2017-10-28,921,103021.0,99.5,0.9,4.2,4.6,16.8,0.0,40.9,44.0,28.0,0.023,0.046,0.7,0.003
吝备,2017-10-29,625,103021.0,99.5,1.7,6.6,11.0,12.9,0.0,35.3,57.0,22.0,0.026000000000000002,0.024,0.5,0.003
吝备,2017-10-30,1094,103021.0,99.5,1.9,5.8,7.4,8.6,0.0,14.4,32.0,14.0,0.023,0.023,0.4,0.003
吝备,2017-10-31,1166,103021.0,99.5,1.3,6.3,7.7,10.0,0.0,41.6,31.0,15.0,0.011000000000000001,0.044000000000000004,0.6,0.004
吝备,2017-11-01,1286,103118.0,100.0,0.6,5.3,6.3,14.5,0.0,60.7,37.0,20.0,0.021,0.040999999999999995,0.5,0.005
吝备,2017-11-02,1109,103118.0,100.0,0.1,2.1,3.6,14.9,0.0,67.8,47.0,28.0,0.022000000000000002,0.044000000000000004,0.5,0.005
吝备,2017-11-03,900,103118.0,100.0,,,,,,,38.0,26.0,0.028999999999999998,0.027000000000000003,0.4,0.003
吝备,2017-11-04,680,103118.0,100.0,,,,,,,53.0,41.0,0.022000000000000002,0.026000000000000002,0.5,0.003
吝备,2017-11-05,675,103118.0,100.0,,,,,,,42.0,30.0,0.013000000000000001,0.040999999999999995,0.6,0.004
吝备,2017-11-06,1252,103118.0,100.0,,,,,,,34.0,23.0,0.009000000000000001,0.053,0.7,0.004
吝备,2017-11-07,1259,103118.0,100.0,0.6,3.1,4.1,14.1,0.0,53.4,43.0,28.0,0.004,0.064,0.7,0.004
吝备,2017-11-08,1069,103118.0,100.0,2.2,6.6,8.7,14.5,0.0,45.4,57.0,29.0,0.032,0.026000000000000002,0.5,0.004
吝备,2017-11-09,1156,103118.0,100.0,1.0,3.1,4.3,10.3,0.0,32.9,48.0,26.0,0.008,0.052000000000000005,0.7,0.004
吝备,2017-11-10,755,103118.0,100.0,2.2,8.4,14.6,10.2,8.5,44.9,44.0,23.0,0.013000000000000001,0.044000000000000004,0.7,0.004
吝备,2017-11-11,562,103118.0,100.0,1.8,6.6,10.8,7.2,0.0,24.9,59.0,12.0,0.019,0.021,0.4,0.003
吝备,2017-11-12,570,103118.0,100.0,1.4,4.8,5.9,6.1,0.0,46.4,29.0,18.0,0.011000000000000001,0.036000000000000004,0.5,0.003
吝备,2017-11-13,827,103118.0,100.0,1.1,4.1,6.0,8.3,2.0,53.7,39.0,25.0,0.005,0.051,0.7,0.004
吝备,2017-11-14,974,103118.0,100.0,2.1,7.0,9.4,9.0,0.0,32.9,42.0,18.0,0.019,0.026000000000000002,0.5,0.004
吝备,2017-11-15,784,103118.0,100.0,2.4,8.9,12.8,4.3,0.0,29.8,23.0,11.0,0.021,0.021,0.4,0.004
吝备,2017-11-16,762,103118.0,100.0,1.6,4.8,6.4,2.3,0.0,19.4,23.0,13.0,0.015,0.03,0.5,0.003
吝备,2017-11-17,688,103118.0,100.0,2.0,5.3,6.6,3.4,0.0,21.6,39.0,24.0,0.003,0.048,0.7,0.004
吝备,2017-11-18,305,103118.0,100.0,2.3,5.2,7.4,-0.5,0.0,18.4,37.0,21.0,0.024,0.012,0.4,0.003
吝备,2017-11-19,297,103118.0,100.0,2.0,7.3,9.4,-0.6,0.0,15.6,23.0,12.0,0.021,0.018000000000000002,0.4,0.003
吝备,2017-11-20,620,103118.0,100.0,1.6,3.9,5.6,0.7,0.0,32.9,35.0,21.0,0.01,0.036000000000000004,0.6,0.004
吝备,2017-11-21,681,103118.0,100.0,1.3,3.3,4.1,1.6,0.0,40.1,47.0,31.0,0.004,0.049,0.8,0.004
吝备,2017-11-22,648,103118.0,100.0,1.7,6.3,9.0,4.9,0.0,36.5,63.0,34.0,0.011000000000000001,0.04,0.7,0.005
吝备,2017-11-23,653,103118.0,100.0,2.1,7.8,11.8,2.2,0.0,25.8,21.0,11.0,0.015,0.024,0.4,0.004
吝备,2017-11-24,583,103118.0,100.0,1.7,6.1,9.3,0.6,0.5,44.5,18.0,12.0,0.013000000000000001,0.025,0.4,0.003
吝备,2017-11-25,185,103118.0,100.0,1.4,4.1,5.1,2.6,21.5,57.0,25.0,15.0,0.003,0.045,0.7,0.003
吝备,2017-11-26,310,103118.0,100.0,1.7,6.3,8.4,4.2,0.0,54.0,39.0,25.0,0.011000000000000001,0.032,0.7,0.003
吝备,2017-11-27,667,103118.0,100.0,0.9,2.7,3.2,3.1,0.0,37.9,45.0,29.0,0.004,0.049,0.8,0.004
吝备,2017-11-28,732,103118.0,100.0,0.8,4.1,5.5,6.3,0.5,46.1,71.0,48.0,0.003,0.061,1.1,0.006
吝备,2017-11-29,607,103118.0,100.0,1.5,4.4,5.8,5.0,0.0,35.0,55.0,27.0,0.013999999999999999,0.027999999999999997,0.5,0.004
吝备,2017-11-30,519,103118.0,100.0,2.7,6.3,8.7,-1.0,0.0,17.0,21.0,10.0,0.024,0.018000000000000002,0.4,0.003
吝备,2017-12-01,547,103194.0,100.6,1.5,5.7,8.1,-1.5,0.0,47.3,21.0,13.0,0.013000000000000001,0.035,0.5,0.004
吝备,2017-12-02,372,103194.0,100.6,1.2,3.4,4.7,1.9,0.0,63.1,35.0,24.0,0.004,0.047,0.7,0.005
吝备,2017-12-03,247,103194.0,100.6,1.3,4.5,5.9,5.1,3.0,81.3,48.0,36.0,0.002,0.048,0.9,0.004
吝备,2017-12-04,438,103194.0,100.6,2.7,7.8,10.3,0.4,0.0,53.2,38.0,27.0,0.019,0.021,0.5,0.004
吝备,2017-12-05,457,103194.0,100.6,2.1,6.4,8.8,-3.4,0.0,39.2,19.0,10.0,0.019,0.02,0.4,0.004
吝备,2017-12-06,367,103194.0,100.6,1.7,6.4,8.0,0.2,3.0,72.8,32.0,23.0,0.004,0.042,0.7,0.004
吝备,2017-12-07,515,103194.0,100.6,1.8,5.6,6.9,1.8,0.0,67.5,42.0,33.0,0.011000000000000001,0.035,0.7,0.004
吝备,2017-12-08,463,103194.0,100.6,2.1,5.5,7.3,-2.8,0.0,43.3,28.0,20.0,0.016,0.024,0.5,0.004
吝备,2017-12-09,294,103194.0,100.6,1.3,3.6,4.7,-0.1,0.0,49.9,36.0,24.0,0.003,0.051,0.8,0.004
吝备,2017-12-10,137,103194.0,100.6,2.1,6.8,11.9,1.5,5.5,71.4,37.0,26.0,0.011000000000000001,0.034,0.7,0.004
吝备,2017-12-11,299,103194.0,100.6,3.1,8.0,11.0,-5.7,0.0,42.0,36.0,9.0,0.018000000000000002,0.012,0.3,0.003
吝备,2017-12-12,269,103194.0,100.6,2.0,5.5,7.7,-8.3,0.0,44.0,28.0,15.0,0.016,0.018000000000000002,0.4,0.004
吝备,2017-12-13,287,103194.0,100.6,1.6,4.5,5.5,-7.2,0.0,43.4,30.0,18.0,0.015,0.024,0.5,0.003
吝备,2017-12-14,345,103194.0,100.6,1.5,3.7,4.7,-6.1,0.0,48.5,48.0,34.0,0.004,0.048,0.9,0.004
吝备,2017-12-15,372,103194.0,100.6,1.2,3.5,4.8,-2.9,0.0,56.1,73.0,56.0,0.002,0.067,1.3,0.005
吝备,2017-12-16,200,103194.0,100.6,2.3,6.1,9.2,-4.2,0.0,47.0,36.0,25.0,0.021,0.017,0.5,0.004
吝备,2017-12-17,148,103194.0,100.6,1.7,6.0,8.2,-5.8,0.0,41.6,31.0,12.0,0.022000000000000002,0.019,0.4,0.003
吝备,2017-12-18,146,103194.0,100.6,1.3,5.2,7.8,-2.2,1.5,81.0,57.0,38.0,0.004,0.053,1.1,0.004
吝备,2017-12-19,240,103194.0,100.6,1.8,5.9,9.4,-2.9,0.0,51.1,42.0,21.0,0.016,0.022000000000000002,0.5,0.004
吝备,2017-12-20,267,103194.0,100.6,1.8,4.5,5.6,-3.8,0.0,66.6,42.0,32.0,0.003,0.045,0.8,0.004
吝备,2017-12-21,312,103194.0,100.6,1.3,4.3,5.6,-0.4,0.0,74.4,48.0,37.0,0.004,0.052000000000000005,0.9,0.005
吝备,2017-12-22,401,103194.0,100.6,1.1,2.8,4.3,2.8,0.0,69.7,55.0,41.0,0.003,0.063,1.1,0.006999999999999999
吝备,2017-12-23,367,103194.0,100.6,0.8,2.6,4.0,6.5,0.0,75.4,99.0,72.0,0.009000000000000001,0.057,1.0,0.008
吝备,2017-12-24,76,103194.0,100.6,1.7,4.7,6.9,3.6,19.5,82.8,69.0,54.0,0.017,0.042,0.9,0.005
吝备,2017-12-25,148,103194.0,100.6,2.2,6.2,8.5,-1.3,0.0,46.0,23.0,14.0,0.022000000000000002,0.02,0.4,0.005
吝备,2017-12-26,304,103194.0,100.6,2.4,8.7,12.1,-2.5,0.0,45.9,22.0,12.0,0.018000000000000002,0.024,0.4,0.004
吝备,2017-12-27,247,103194.0,100.6,2.1,6.2,7.9,-6.0,0.0,33.0,23.0,13.0,0.015,0.025,0.5,0.004
吝备,2017-12-28,334,103194.0,100.6,1.2,3.1,4.3,-1.9,0.0,51.1,35.0,23.0,0.005,0.043,0.7,0.004
吝备,2017-12-29,407,103194.0,100.6,1.2,4.3,5.8,2.7,0.0,67.8,81.0,58.0,0.006999999999999999,0.052000000000000005,0.9,0.006999999999999999
吝备,2017-12-30,161,103194.0,100.6,1.3,2.7,3.6,1.9,0.5,78.8,112.0,87.0,0.003,0.055999999999999994,1.1,0.005
吝备,2017-12-31,113,103194.0,100.6,2.4,5.9,8.2,1.1,0.5,56.5,53.0,34.0,0.022000000000000002,0.022000000000000002,0.6,0.004
