날짜,평균풍속,최대풍속,순간최고풍속,기온평균,강수일강수,습도평균,미세먼지,초미세먼지,오존,이산화질소,일산화탄소,아황산가스
2017-11-01,0.6,5.3,6.3,14.5,0.0,60.7,43.0,17.0,0.026,0.027000000000000003,0.8,0.006999999999999999
2017-11-01,0.6,5.3,6.3,14.5,0.0,60.7,33.0,19.0,0.018000000000000002,0.034,0.3,0.004
2017-11-01,0.6,5.3,6.3,14.5,0.0,60.7,42.0,23.0,0.015,0.046,0.3,0.005
2017-11-01,0.6,5.3,6.3,14.5,0.0,60.7,37.0,20.0,0.021,0.041,0.5,0.005
2017-11-01,0.6,5.3,6.3,14.5,0.0,60.7,32.0,18.0,0.023,0.038,0.7,0.006999999999999999
2017-11-01,0.6,5.3,6.3,14.5,0.0,60.7,39.0,18.0,0.011000000000000001,0.037000000000000005,0.5,0.005
2017-11-01,0.6,5.3,6.3,14.5,0.0,60.7,45.0,22.0,0.025,0.042,0.6,0.005
2017-11-01,0.6,5.3,6.3,14.5,0.0,60.7,35.0,19.0,0.023,0.027000000000000003,0.3,0.005
2017-11-01,0.6,5.3,6.3,14.5,0.0,60.7,41.0,23.0,0.025,0.034,0.5,0.005
2017-11-01,0.6,5.3,6.3,14.5,0.0,60.7,30.0,19.0,0.026,0.03,0.5,0.005
2017-11-01,0.6,5.3,6.3,14.5,0.0,60.7,33.0,17.0,0.014,0.044,0.5,0.004
2017-11-02,0.1,2.1,3.6,14.9,0.0,67.8,37.0,24.0,0.023,0.039,0.7,0.006999999999999999
2017-11-02,0.1,2.1,3.6,14.9,0.0,67.8,41.0,24.0,0.019,0.041,0.5,0.004
2017-11-02,0.1,2.1,3.6,14.9,0.0,67.8,47.0,28.0,0.022,0.044,0.5,0.005
2017-11-02,0.1,2.1,3.6,14.9,0.0,67.8,52.0,30.0,0.022,0.041,0.4,0.005
2017-11-02,0.1,2.1,3.6,14.9,0.0,67.8,51.0,22.0,0.029,0.029,0.8,0.006999999999999999
2017-11-02,0.1,2.1,3.6,14.9,0.0,67.8,58.0,29.0,0.031,0.039,0.5,0.005
2017-11-02,0.1,2.1,3.6,14.9,0.0,67.8,46.0,27.0,0.022000000000000002,0.033,0.3,0.004
2017-11-02,0.1,2.1,3.6,14.9,0.0,67.8,44.0,27.0,0.027000000000000003,0.038,0.5,0.005
2017-11-02,0.1,2.1,3.6,14.9,0.0,67.8,39.0,26.0,0.028,0.031,0.5,0.005
2017-11-02,0.1,2.1,3.6,14.9,0.0,67.8,42.0,25.0,0.023,0.028,0.3,0.005
2017-11-02,0.1,2.1,3.6,14.9,0.0,67.8,46.0,22.0,0.015,0.033,0.5,0.006
2017-11-03,,,,,,,44.0,23.0,0.028,0.021,0.6,0.005
2017-11-03,,,,,,,37.0,26.0,0.026000000000000002,0.022000000000000002,0.3,0.003
2017-11-03,,,,,,,33.0,23.0,0.023,0.027000000000000003,0.5,0.003
2017-11-03,,,,,,,34.0,26.0,0.031,0.019,0.5,0.004
2017-11-03,,,,,,,35.0,26.0,0.027000000000000003,0.021,0.3,0.005
2017-11-03,,,,,,,38.0,26.0,0.029,0.027000000000000003,0.4,0.003
2017-11-03,,,,,,,38.0,22.0,0.021,0.019,0.4,0.005
2017-11-03,,,,,,,40.0,27.0,0.03,0.025,0.5,0.005
2017-11-03,,,,,,,31.0,22.0,0.032,0.023,0.6,0.006
2017-11-03,,,,,,,47.0,30.0,0.03,0.024,0.4,0.004
2017-11-03,,,,,,,46.0,28.0,0.035,0.025,0.5,0.005
2017-11-04,,,,,,,53.0,41.0,0.022,0.026,0.5,0.003
2017-11-04,,,,,,,47.0,39.0,0.025,0.023,0.5,0.004
2017-11-04,,,,,,,45.0,38.0,0.024,0.02,0.5,0.003
2017-11-04,,,,,,,49.0,37.0,0.026000000000000002,0.022000000000000002,0.7,0.005
2017-11-04,,,,,,,50.0,33.0,0.018000000000000002,0.02,0.5,0.004
2017-11-04,,,,,,,45.0,34.0,0.018000000000000002,0.028,0.5,0.003
2017-11-04,,,,,,,84.0,62.0,0.023,0.024,0.5,0.003
2017-11-04,,,,,,,64.0,38.0,0.021,0.022,0.7,0.006
2017-11-04,,,,,,,52.0,40.0,0.032,0.021,0.5,0.003
2017-11-04,,,,,,,44.0,35.0,0.02,0.023,0.3,0.003
2017-11-04,,,,,,,51.0,43.0,0.021,0.022,,0.005
2017-11-05,,,,,,,37.0,26.0,0.011000000000000001,0.033,0.4,0.003
2017-11-05,,,,,,,38.0,26.0,0.01,0.042,0.6,0.004
2017-11-05,,,,,,,42.0,30.0,0.013,0.041,0.6,0.004
2017-11-05,,,,,,,40.0,30.0,0.013,0.039,0.6,0.005
2017-11-05,,,,,,,47.0,32.0,0.013000000000000001,0.039,0.6,0.004
2017-11-05,,,,,,,33.0,27.0,0.015,0.034,0.6,0.004
2017-11-05,,,,,,,29.0,22.0,0.019,0.031,0.7,0.006
2017-11-05,,,,,,,47.0,24.0,0.013,0.03,0.8,0.005
2017-11-05,,,,,,,46.0,33.0,0.02,0.037000000000000005,0.7,0.003
2017-11-05,,,,,,,44.0,26.0,0.009000000000000001,0.036000000000000004,0.6,0.005
2017-11-05,,,,,,,37.0,26.0,0.013,0.028,,0.005
2017-11-06,,,,,,,29.0,19.0,0.006999999999999999,0.051,0.6,0.004
2017-11-06,,,,,,,29.0,22.0,0.01,0.045,0.7,0.005
2017-11-06,,,,,,,34.0,18.0,0.006999999999999999,0.043,0.6,0.005
2017-11-06,,,,,,,34.0,23.0,0.009000000000000001,0.053,0.7,0.004
2017-11-06,,,,,,,37.0,23.0,0.01,0.05,0.7,0.006
2017-11-06,,,,,,,29.0,19.0,0.009000000000000001,0.033,,0.006
2017-11-06,,,,,,,38.0,18.0,0.012,0.036000000000000004,0.8,0.005
2017-11-06,,,,,,,29.0,17.0,0.003,0.045,0.8,0.006
2017-11-06,,,,,,,38.0,24.0,0.017,0.046,0.6,0.004
2017-11-06,,,,,,,42.0,27.0,0.012,0.046,0.6,0.005
2017-11-06,,,,,,,31.0,20.0,0.008,0.040999999999999995,0.4,0.004
2017-11-07,0.6,3.1,4.1,14.1,0.0,53.4,38.0,25.0,0.006,0.047,0.4,0.004
2017-11-07,0.6,3.1,4.1,14.1,0.0,53.4,41.0,23.0,0.004,0.06,0.6,0.004
2017-11-07,0.6,3.1,4.1,14.1,0.0,53.4,38.0,28.0,0.005,0.054000000000000006,0.7,0.004
2017-11-07,0.6,3.1,4.1,14.1,0.0,53.4,43.0,29.0,0.005,0.059,0.8,0.005
2017-11-07,0.6,3.1,4.1,14.1,0.0,53.4,41.0,26.0,0.005,0.035,,0.005
2017-11-07,0.6,3.1,4.1,14.1,0.0,53.4,48.0,29.0,0.014,0.056,0.7,0.004
2017-11-07,0.6,3.1,4.1,14.1,0.0,53.4,43.0,28.0,0.004,0.064,0.7,0.004
2017-11-07,0.6,3.1,4.1,14.1,0.0,53.4,48.0,23.0,0.006,0.043,0.8,0.005
2017-11-07,0.6,3.1,4.1,14.1,0.0,53.4,51.0,33.0,0.005,0.055,0.6,0.005
2017-11-07,0.6,3.1,4.1,14.1,0.0,53.4,42.0,22.0,0.005,0.051,0.7,0.005
2017-11-07,0.6,3.1,4.1,14.1,0.0,53.4,30.0,19.0,0.003,0.054000000000000006,0.9,0.006
2017-11-08,2.2,6.6,8.7,14.5,0.0,45.4,53.0,30.0,0.03,0.023,0.5,0.004
2017-11-08,2.2,6.6,8.7,14.5,0.0,45.4,76.0,25.0,0.027000000000000003,0.025,0.6,0.005
2017-11-08,2.2,6.6,8.7,14.5,0.0,45.4,65.0,30.0,0.028,0.017,0.5,0.004
2017-11-08,2.2,6.6,8.7,14.5,0.0,45.4,72.0,35.0,0.032,0.026000000000000002,0.5,0.004
2017-11-08,2.2,6.6,8.7,14.5,0.0,45.4,71.0,33.0,0.039,0.024,0.5,0.004
2017-11-08,2.2,6.6,8.7,14.5,0.0,45.4,67.0,24.0,0.024,0.03,0.5,0.004
2017-11-08,2.2,6.6,8.7,14.5,0.0,45.4,57.0,29.0,0.032,0.026,0.5,0.004
2017-11-08,2.2,6.6,8.7,14.5,0.0,45.4,48.0,19.0,0.034,0.024,0.7,0.006
2017-11-08,2.2,6.6,8.7,14.5,0.0,45.4,56.0,29.0,0.025,0.027000000000000003,0.3,0.004
2017-11-08,2.2,6.6,8.7,14.5,0.0,45.4,63.0,31.0,0.033,0.024,0.5,0.005
2017-11-08,2.2,6.6,8.7,14.5,0.0,45.4,62.0,24.0,0.023,0.021,0.5,0.005
2017-11-09,1.0,3.1,4.3,10.3,0.0,32.9,53.0,22.0,0.01,0.043,0.6,0.005
2017-11-09,1.0,3.1,4.3,10.3,0.0,32.9,51.0,24.0,0.016,0.044,0.6,0.005
2017-11-09,1.0,3.1,4.3,10.3,0.0,32.9,59.0,34.0,0.006999999999999999,0.048,0.6,0.003
2017-11-09,1.0,3.1,4.3,10.3,0.0,32.9,37.0,20.0,0.009000000000000001,0.038,0.4,0.003
2017-11-09,1.0,3.1,4.3,10.3,0.0,32.9,48.0,26.0,0.008,0.052000000000000005,0.7,0.004
2017-11-09,1.0,3.1,4.3,10.3,0.0,32.9,50.0,27.0,0.01,0.026,0.6,0.004
2017-11-09,1.0,3.1,4.3,10.3,0.0,32.9,52.0,22.0,0.009000000000000001,0.052000000000000005,0.6,0.004
2017-11-09,1.0,3.1,4.3,10.3,0.0,32.9,50.0,23.0,0.012,0.044000000000000004,0.8,0.006
2017-11-09,1.0,3.1,4.3,10.3,0.0,32.9,48.0,27.0,0.01,0.048,0.8,0.005
2017-11-09,1.0,3.1,4.3,10.3,0.0,32.9,37.0,22.0,0.01,0.043,0.7,0.004
2017-11-09,1.0,3.1,4.3,10.3,0.0,32.9,55.0,22.0,0.008,0.039,0.8,0.005
2017-11-10,2.2,8.4,14.6,10.2,8.5,44.9,44.0,23.0,0.019,0.035,0.6,0.004
2017-11-10,2.2,8.4,14.6,10.2,8.5,44.9,41.0,17.0,0.019,0.035,0.8,0.006
2017-11-10,2.2,8.4,14.6,10.2,8.5,44.9,54.0,18.0,0.015,0.032,0.8,0.005
2017-11-10,2.2,8.4,14.6,10.2,8.5,44.9,38.0,20.0,0.012,0.035,0.4,0.004
2017-11-10,2.2,8.4,14.6,10.2,8.5,44.9,42.0,23.0,0.013,0.041,0.7,0.005
2017-11-10,2.2,8.4,14.6,10.2,8.5,44.9,45.0,17.0,0.011000000000000001,0.035,0.6,0.005
2017-11-10,2.2,8.4,14.6,10.2,8.5,44.9,55.0,32.0,0.013000000000000001,0.040999999999999995,0.7,0.004
2017-11-10,2.2,8.4,14.6,10.2,8.5,44.9,36.0,21.0,0.012,0.038,0.7,0.004
2017-11-10,2.2,8.4,14.6,10.2,8.5,44.9,43.0,19.0,0.016,0.022,0.5,0.004
2017-11-10,2.2,8.4,14.6,10.2,8.5,44.9,47.0,19.0,0.011,0.041,0.6,0.004
2017-11-10,2.2,8.4,14.6,10.2,8.5,44.9,44.0,23.0,0.013,0.044,0.7,0.004
2017-11-11,1.8,6.6,10.8,7.2,0.0,24.9,59.0,12.0,0.019,0.021,0.4,0.003
2017-11-11,1.8,6.6,10.8,7.2,0.0,24.9,80.0,12.0,0.013,0.027000000000000003,0.4,0.003
2017-11-11,1.8,6.6,10.8,7.2,0.0,24.9,75.0,12.0,0.025,0.021,0.4,0.004
2017-11-11,1.8,6.6,10.8,7.2,0.0,24.9,49.0,12.0,0.016,0.02,0.4,0.004
2017-11-11,1.8,6.6,10.8,7.2,0.0,24.9,72.0,16.0,0.017,0.016,0.5,0.003
2017-11-11,1.8,6.6,10.8,7.2,0.0,24.9,79.0,13.0,0.021,0.021,0.7,0.005
2017-11-11,1.8,6.6,10.8,7.2,0.0,24.9,69.0,12.0,0.02,0.02,0.4,0.004
2017-11-11,1.8,6.6,10.8,7.2,0.0,24.9,57.0,12.0,0.013999999999999999,0.022000000000000002,0.2,0.003
2017-11-11,1.8,6.6,10.8,7.2,0.0,24.9,67.0,16.0,0.017,0.021,0.4,0.002
2017-11-11,1.8,6.6,10.8,7.2,0.0,24.9,76.0,10.0,0.016,0.017,0.4,0.004
2017-11-11,1.8,6.6,10.8,7.2,0.0,24.9,79.0,13.0,0.016,0.02,0.5,0.005
2017-11-12,1.4,4.8,5.9,6.1,0.0,46.4,35.0,17.0,0.011,0.027000000000000003,0.6,0.005
2017-11-12,1.4,4.8,5.9,6.1,0.0,46.4,29.0,18.0,0.011,0.036000000000000004,0.5,0.003
2017-11-12,1.4,4.8,5.9,6.1,0.0,46.4,32.0,16.0,0.008,0.034,0.6,0.004
2017-11-12,1.4,4.8,5.9,6.1,0.0,46.4,35.0,20.0,0.016,0.037000000000000005,0.5,0.003
2017-11-12,1.4,4.8,5.9,6.1,0.0,46.4,21.0,17.0,0.011,0.032,0.6,0.004
2017-11-12,1.4,4.8,5.9,6.1,0.0,46.4,28.0,16.0,0.016,0.028999999999999998,0.8,0.005
2017-11-12,1.4,4.8,5.9,6.1,0.0,46.4,29.0,19.0,0.01,0.037000000000000005,0.6,0.004
2017-11-12,1.4,4.8,5.9,6.1,0.0,46.4,33.0,17.0,0.006999999999999999,0.042,0.6,0.004
2017-11-12,1.4,4.8,5.9,6.1,0.0,46.4,25.0,16.0,0.01,0.031,0.3,0.003
2017-11-12,1.4,4.8,5.9,6.1,0.0,46.4,30.0,19.0,0.012,0.02,0.6,0.003
2017-11-12,1.4,4.8,5.9,6.1,0.0,46.4,39.0,24.0,0.011000000000000001,0.035,0.6,0.003
2017-11-13,1.1,4.1,6.0,8.3,2.0,53.7,40.0,26.0,0.006,0.048,0.7,0.005
2017-11-13,1.1,4.1,6.0,8.3,2.0,53.7,44.0,27.0,0.01,0.045,0.7,0.003
2017-11-13,1.1,4.1,6.0,8.3,2.0,53.7,39.0,25.0,0.005,0.051,0.7,0.004
2017-11-13,1.1,4.1,6.0,8.3,2.0,53.7,37.0,23.0,0.006,0.040999999999999995,0.4,0.004
2017-11-13,1.1,4.1,6.0,8.3,2.0,53.7,40.0,21.0,0.004,0.049,0.6,0.005
2017-11-13,1.1,4.1,6.0,8.3,2.0,53.7,50.0,33.0,0.006,0.046,0.7,0.004
2017-11-13,1.1,4.1,6.0,8.3,2.0,53.7,36.0,21.0,0.01,0.042,1.0,0.006
2017-11-13,1.1,4.1,6.0,8.3,2.0,53.7,38.0,19.0,0.005,0.04,0.6,0.005
2017-11-13,1.1,4.1,6.0,8.3,2.0,53.7,35.0,24.0,0.006999999999999999,0.042,0.7,0.005
2017-11-13,1.1,4.1,6.0,8.3,2.0,53.7,47.0,22.0,0.006999999999999999,0.035,0.9,0.005
2017-11-13,1.1,4.1,6.0,8.3,2.0,53.7,40.0,23.0,0.006999999999999999,0.026,0.6,0.004
2017-11-14,2.1,7.0,9.4,9.0,0.0,32.9,35.0,18.0,0.017,0.022,0.5,0.005
2017-11-14,2.1,7.0,9.4,9.0,0.0,32.9,37.0,17.0,0.013999999999999999,0.025,0.3,0.003
2017-11-14,2.1,7.0,9.4,9.0,0.0,32.9,42.0,18.0,0.019,0.026,0.5,0.004
2017-11-14,2.1,7.0,9.4,9.0,0.0,32.9,45.0,14.0,0.014,0.026,0.5,0.004
2017-11-14,2.1,7.0,9.4,9.0,0.0,32.9,54.0,21.0,0.017,0.026000000000000002,0.5,0.003
2017-11-14,2.1,7.0,9.4,9.0,0.0,32.9,50.0,16.0,0.021,0.024,0.9,0.006
2017-11-14,2.1,7.0,9.4,9.0,0.0,32.9,49.0,19.0,0.026,0.024,0.5,0.005
2017-11-14,2.1,7.0,9.4,9.0,0.0,32.9,47.0,17.0,0.017,0.017,0.5,0.004
2017-11-14,2.1,7.0,9.4,9.0,0.0,32.9,44.0,12.0,0.016,0.019,0.5,0.005
2017-11-14,2.1,7.0,9.4,9.0,0.0,32.9,44.0,18.0,0.02,0.025,0.5,0.005
2017-11-14,2.1,7.0,9.4,9.0,0.0,32.9,53.0,15.0,0.016,0.023,0.7,0.006
2017-11-15,2.4,8.9,12.8,4.3,0.0,29.8,24.0,8.0,0.016,0.018000000000000002,0.4,0.004
2017-11-15,2.4,8.9,12.8,4.3,0.0,29.8,24.0,12.0,0.018000000000000002,0.016,0.5,0.004
2017-11-15,2.4,8.9,12.8,4.3,0.0,29.8,27.0,12.0,0.027000000000000003,0.02,0.3,0.004
2017-11-15,2.4,8.9,12.8,4.3,0.0,29.8,16.0,11.0,0.018000000000000002,0.02,0.4,0.004
2017-11-15,2.4,8.9,12.8,4.3,0.0,29.8,23.0,11.0,0.021,0.021,0.4,0.004
2017-11-15,2.4,8.9,12.8,4.3,0.0,29.8,23.0,11.0,0.02,0.021,0.4,0.005
2017-11-15,2.4,8.9,12.8,4.3,0.0,29.8,26.0,12.0,0.017,0.019,0.4,0.005
2017-11-15,2.4,8.9,12.8,4.3,0.0,29.8,19.0,10.0,0.016,0.021,0.3,0.003
2017-11-15,2.4,8.9,12.8,4.3,0.0,29.8,31.0,11.0,0.016,0.021,0.6,0.006
2017-11-15,2.4,8.9,12.8,4.3,0.0,29.8,28.0,11.0,0.022000000000000002,0.022000000000000002,0.8,0.006
2017-11-15,2.4,8.9,12.8,4.3,0.0,29.8,33.0,16.0,0.018000000000000002,0.023,0.4,0.003
2017-11-16,1.6,4.8,6.4,2.3,0.0,19.4,22.0,13.0,0.013,0.019,0.6,0.004
2017-11-16,1.6,4.8,6.4,2.3,0.0,19.4,28.0,12.0,0.013,0.025,0.6,0.006
2017-11-16,1.6,4.8,6.4,2.3,0.0,19.4,22.0,13.0,0.014,0.031,0.5,0.005
2017-11-16,1.6,4.8,6.4,2.3,0.0,19.4,15.0,11.0,0.015,0.025,0.5,0.004
2017-11-16,1.6,4.8,6.4,2.3,0.0,19.4,18.0,11.0,0.011000000000000001,0.027999999999999997,0.3,0.003
2017-11-16,1.6,4.8,6.4,2.3,0.0,19.4,33.0,19.0,0.015,0.027999999999999997,0.5,0.003
2017-11-16,1.6,4.8,6.4,2.3,0.0,19.4,23.0,13.0,0.015,0.03,0.5,0.003
2017-11-16,1.6,4.8,6.4,2.3,0.0,19.4,28.0,15.0,0.01,0.027000000000000003,0.5,0.005
2017-11-16,1.6,4.8,6.4,2.3,0.0,19.4,25.0,12.0,0.011000000000000001,0.027000000000000003,0.5,0.004
2017-11-16,1.6,4.8,6.4,2.3,0.0,19.4,26.0,11.0,0.016,0.027999999999999997,0.9,0.006
2017-11-16,1.6,4.8,6.4,2.3,0.0,19.4,26.0,15.0,0.02,0.029,0.5,0.004
2017-11-17,2.0,5.3,6.6,3.4,0.0,21.6,32.0,23.0,0.003,0.044,0.7,0.005
2017-11-17,2.0,5.3,6.6,3.4,0.0,21.6,42.0,19.0,0.003,0.044000000000000004,0.7,0.005
2017-11-17,2.0,5.3,6.6,3.4,0.0,21.6,48.0,27.0,0.003,0.04,0.7,0.006
2017-11-17,2.0,5.3,6.6,3.4,0.0,21.6,45.0,21.0,0.005,0.037000000000000005,0.9,0.006
2017-11-17,2.0,5.3,6.6,3.4,0.0,21.6,40.0,25.0,0.008,0.046,0.6,0.005
2017-11-17,2.0,5.3,6.6,3.4,0.0,21.6,36.0,22.0,0.005,0.025,0.6,0.004
2017-11-17,2.0,5.3,6.6,3.4,0.0,21.6,32.0,19.0,0.003,0.045,0.5,0.004
2017-11-17,2.0,5.3,6.6,3.4,0.0,21.6,54.0,36.0,0.004,0.046,0.7,0.004
2017-11-17,2.0,5.3,6.6,3.4,0.0,21.6,37.0,19.0,0.006,0.046,1.1,0.006
2017-11-17,2.0,5.3,6.6,3.4,0.0,21.6,39.0,24.0,0.003,0.048,0.7,0.004
2017-11-17,2.0,5.3,6.6,3.4,0.0,21.6,37.0,24.0,0.003,0.049,0.8,0.006
2017-11-18,2.3,5.2,7.4,-0.5,0.0,18.4,41.0,24.0,0.029,0.015,0.4,0.003
2017-11-18,2.3,5.2,7.4,-0.5,0.0,18.4,37.0,16.0,0.018000000000000002,0.011000000000000001,0.4,0.004
2017-11-18,2.3,5.2,7.4,-0.5,0.0,18.4,37.0,21.0,0.021,0.013,0.5,0.003
2017-11-18,2.3,5.2,7.4,-0.5,0.0,18.4,44.0,19.0,0.025,0.016,0.9,0.006
2017-11-18,2.3,5.2,7.4,-0.5,0.0,18.4,46.0,18.0,0.02,0.016,0.6,0.005
2017-11-18,2.3,5.2,7.4,-0.5,0.0,18.4,37.0,21.0,0.024,0.012,0.4,0.003
2017-11-18,2.3,5.2,7.4,-0.5,0.0,18.4,28.0,19.0,0.022,0.012,0.4,0.004
2017-11-18,2.3,5.2,7.4,-0.5,0.0,18.4,46.0,25.0,0.019,0.014,0.4,0.004
2017-11-18,2.3,5.2,7.4,-0.5,0.0,18.4,48.0,28.0,0.021,0.017,0.4,0.003
2017-11-18,2.3,5.2,7.4,-0.5,0.0,18.4,31.0,19.0,0.02,0.015,0.2,0.003
2017-11-18,2.3,5.2,7.4,-0.5,0.0,18.4,37.0,22.0,0.024,0.013,0.4,0.005
2017-11-19,2.0,7.3,9.4,-0.6,0.0,15.6,28.0,11.0,0.019,0.018000000000000002,0.6,0.006
2017-11-19,2.0,7.3,9.4,-0.6,0.0,15.6,29.0,11.0,0.022000000000000002,0.021,1.0,0.006
2017-11-19,2.0,7.3,9.4,-0.6,0.0,15.6,23.0,12.0,0.019,0.015,0.5,0.004
2017-11-19,2.0,7.3,9.4,-0.6,0.0,15.6,27.0,14.0,0.017,0.021,0.4,0.003
2017-11-19,2.0,7.3,9.4,-0.6,0.0,15.6,23.0,11.0,0.026,0.019,0.4,0.004
2017-11-19,2.0,7.3,9.4,-0.6,0.0,15.6,24.0,10.0,0.015,0.016,0.4,0.004
2017-11-19,2.0,7.3,9.4,-0.6,0.0,15.6,24.0,12.0,0.021,0.018000000000000002,0.4,0.005
2017-11-19,2.0,7.3,9.4,-0.6,0.0,15.6,14.0,12.0,0.02,0.016,0.4,0.004
2017-11-19,2.0,7.3,9.4,-0.6,0.0,15.6,23.0,12.0,0.021,0.018000000000000002,0.4,0.003
2017-11-19,2.0,7.3,9.4,-0.6,0.0,15.6,29.0,13.0,0.017,0.018000000000000002,0.4,0.005
2017-11-19,2.0,7.3,9.4,-0.6,0.0,15.6,18.0,10.0,0.017,0.019,0.3,0.003
2017-11-20,1.6,3.9,5.6,0.7,0.0,32.9,35.0,21.0,0.01,0.036000000000000004,0.6,0.004
2017-11-20,1.6,3.9,5.6,0.7,0.0,32.9,35.0,22.0,0.013,0.036000000000000004,0.6,0.004
2017-11-20,1.6,3.9,5.6,0.7,0.0,32.9,59.0,37.0,0.003,0.047,0.7,0.004
2017-11-20,1.6,3.9,5.6,0.7,0.0,32.9,35.0,22.0,0.011,0.022,0.6,0.004
2017-11-20,1.6,3.9,5.6,0.7,0.0,32.9,36.0,18.0,0.006999999999999999,0.034,0.6,0.004
2017-11-20,1.6,3.9,5.6,0.7,0.0,32.9,41.0,23.0,0.008,0.033,0.6,0.005
2017-11-20,1.6,3.9,5.6,0.7,0.0,32.9,27.0,20.0,0.01,0.034,0.6,0.005
2017-11-20,1.6,3.9,5.6,0.7,0.0,32.9,37.0,20.0,0.012,0.038,1.2,0.006999999999999999
2017-11-20,1.6,3.9,5.6,0.7,0.0,32.9,28.0,17.0,0.009000000000000001,0.034,0.4,0.004
2017-11-20,1.6,3.9,5.6,0.7,0.0,32.9,44.0,19.0,0.01,0.03,0.8,0.006999999999999999
2017-11-20,1.6,3.9,5.6,0.7,0.0,32.9,35.0,21.0,0.011,0.039,0.7,0.006
2017-11-21,1.3,3.3,4.1,1.6,0.0,40.1,41.0,21.0,0.008,0.044000000000000004,0.9,0.006
2017-11-21,1.3,3.3,4.1,1.6,0.0,40.1,41.0,26.0,0.005,0.047,0.5,0.004
2017-11-21,1.3,3.3,4.1,1.6,0.0,40.1,64.0,42.0,0.004,0.055,0.8,0.005
2017-11-21,1.3,3.3,4.1,1.6,0.0,40.1,47.0,31.0,0.004,0.049,0.8,0.004
2017-11-21,1.3,3.3,4.1,1.6,0.0,40.1,54.0,24.0,0.006,0.04,1.0,0.006999999999999999
2017-11-21,1.3,3.3,4.1,1.6,0.0,40.1,43.0,26.0,0.006,0.028,0.7,0.004
2017-11-21,1.3,3.3,4.1,1.6,0.0,40.1,39.0,29.0,0.005,0.048,0.9,0.005
2017-11-21,1.3,3.3,4.1,1.6,0.0,40.1,54.0,35.0,0.003,0.044,0.7,0.006
2017-11-21,1.3,3.3,4.1,1.6,0.0,40.1,53.0,37.0,0.006,0.043,0.8,0.004
2017-11-21,1.3,3.3,4.1,1.6,0.0,40.1,49.0,33.0,0.005,0.053,0.9,0.006
2017-11-21,1.3,3.3,4.1,1.6,0.0,40.1,50.0,25.0,0.004,0.045,0.8,0.005
2017-11-22,1.7,6.3,9.0,4.9,0.0,36.5,60.0,23.0,0.008,0.035,0.7,0.005
2017-11-22,1.7,6.3,9.0,4.9,0.0,36.5,52.0,31.0,0.01,0.039,0.7,0.005
2017-11-22,1.7,6.3,9.0,4.9,0.0,36.5,70.0,39.0,0.01,0.042,0.7,0.004
2017-11-22,1.7,6.3,9.0,4.9,0.0,36.5,56.0,26.0,0.01,0.039,0.4,0.004
2017-11-22,1.7,6.3,9.0,4.9,0.0,36.5,63.0,34.0,0.011,0.04,0.7,0.005
2017-11-22,1.7,6.3,9.0,4.9,0.0,36.5,56.0,23.0,0.013000000000000001,0.039,0.5,0.006999999999999999
2017-11-22,1.7,6.3,9.0,4.9,0.0,36.5,69.0,38.0,0.011,0.038,0.7,0.004
2017-11-22,1.7,6.3,9.0,4.9,0.0,36.5,70.0,22.0,0.011,0.034,0.9,0.006
2017-11-22,1.7,6.3,9.0,4.9,0.0,36.5,63.0,33.0,0.012,0.043,0.8,0.006
2017-11-22,1.7,6.3,9.0,4.9,0.0,36.5,73.0,33.0,0.01,0.034,0.6,0.006
2017-11-22,1.7,6.3,9.0,4.9,0.0,36.5,63.0,27.0,0.016,0.023,0.5,0.004
2017-11-23,2.1,7.8,11.8,2.2,0.0,25.8,28.0,12.0,0.01,0.025,0.4,0.005
2017-11-23,2.1,7.8,11.8,2.2,0.0,25.8,26.0,10.0,0.017,0.026000000000000002,0.3,0.006
2017-11-23,2.1,7.8,11.8,2.2,0.0,25.8,14.0,10.0,0.013,0.024,0.5,0.005
2017-11-23,2.1,7.8,11.8,2.2,0.0,25.8,28.0,15.0,0.012,0.027999999999999997,0.4,0.003
2017-11-23,2.1,7.8,11.8,2.2,0.0,25.8,23.0,12.0,0.017,0.02,0.5,0.004
2017-11-23,2.1,7.8,11.8,2.2,0.0,25.8,28.0,10.0,0.013,0.024,0.6,0.006
2017-11-23,2.1,7.8,11.8,2.2,0.0,25.8,17.0,9.0,0.012,0.026000000000000002,0.3,0.003
2017-11-23,2.1,7.8,11.8,2.2,0.0,25.8,23.0,9.0,0.01,0.023,0.5,0.005
2017-11-23,2.1,7.8,11.8,2.2,0.0,25.8,26.0,13.0,0.015,0.026,0.5,0.004
2017-11-23,2.1,7.8,11.8,2.2,0.0,25.8,23.0,11.0,0.014,0.028,0.5,0.005
2017-11-23,2.1,7.8,11.8,2.2,0.0,25.8,21.0,11.0,0.015,0.024,0.4,0.004
2017-11-24,1.7,6.1,9.3,0.6,0.5,44.5,21.0,14.0,0.013,0.025,0.5,0.003
2017-11-24,1.7,6.1,9.3,0.6,0.5,44.5,25.0,15.0,0.009000000000000001,0.027000000000000003,0.5,0.002
2017-11-24,1.7,6.1,9.3,0.6,0.5,44.5,17.0,12.0,0.015,0.021,0.5,0.003
2017-11-24,1.7,6.1,9.3,0.6,0.5,44.5,19.0,11.0,0.013999999999999999,0.025,0.4,0.005
2017-11-24,1.7,6.1,9.3,0.6,0.5,44.5,14.0,11.0,0.01,0.024,0.3,0.003
