날짜,미세먼지PM-10(㎍/㎥),초미세먼지PM-25(㎍/㎥),오존O3(ppm),이산화질소NO2(ppm),일산화탄소CO(ppm),아황산가스SO2(ppm)
2016-11-04,59,36,0.026,0.043,0.6,0.005
2016-11-05,77,49,0.033,0.044,0.7,0.004
2016-11-06,32,19,0.024,0.025,0.4,0.003
2016-11-07,33,22,0.02,0.029,0.5,0.003
2016-11-08,62,57,0.029,0.019,0.5,0.003
2016-11-09,42,31,0.015,0.033,0.5,0.004
2016-11-10,37,26,0.006,0.04,0.5,0.005
2016-11-11,45,20,0.014,0.037,0.6,0.004
2016-11-12,70,31,0.016,0.042,0.6,0.005
2016-11-13,63,31,0.014,0.042,0.6,0.004
2016-11-14,55,31,0.006,0.049,0.7,0.005
2016-11-15,58,21,0.021,0.026,0.4,0.004
2016-11-16,57,34,0.007,0.046,0.7,0.005
2016-11-17,75,47,0.006,0.054,0.8,0.005
2016-11-18,88,63,0.008,0.052,0.8,0.005
2016-11-19,57,39,0.012,0.043,0.6,0.005
2016-11-20,42,25,0.022,0.027,0.6,0.004
2016-11-21,56,30,0.009,0.042,0.6,0.004
2016-11-22,43,20,0.02,0.023,0.5,0.004
2016-11-23,39,16,0.017,0.024,0.4,0.004
2016-11-24,26,11,0.022,0.023,0.4,0.005
2016-11-25,42,27,0.009,0.044,0.6,0.005
2016-11-26,54,44,0.004,0.045,0.7,0.004
2016-11-27,70,62,0.005,0.041,0.7,0.005
2016-11-28,83,53,0.015,0.034,0.7,0.004
2016-11-29,38,25,0.01,0.041,0.6,0.005
2016-11-30,44,30,0.004,0.049,0.7,0.006
2016-12-01,50,31,0.023,0.025,0.5,0.003
2016-12-02,38,20,0.011,0.04,0.6,0.005
2016-12-03,53,36,0.007,0.05,0.8,0.005
2016-12-04,82,69,0.004,0.059,1,0.005
2016-12-05,87,74,0.015,0.041,0.8,0.006
2016-12-06,28,14,0.016,0.029,0.5,0.005
2016-12-07,53,34,0.006,0.049,0.6,0.005
2016-12-08,72,57,0.004,0.051,0.8,0.006
2016-12-09,36,29,0.017,0.03,0.5,0.004
2016-12-10,35,24,0.016,0.032,0.5,0.004
2016-12-11,33,23,0.016,0.032,0.6,0.005
2016-12-12,43,30,0.005,0.042,0.6,0.006
2016-12-13,58,46,0.008,0.046,0.8,0.006
2016-12-14,54,39,0.006,0.037,0.7,0.005
2016-12-15,36,19,0.019,0.024,0.5,0.005
2016-12-16,34,17,0.016,0.032,0.5,0.005
2016-12-17,53,37,0.005,0.048,0.7,0.006
2016-12-18,53,42,0.006,0.046,0.8,0.004
2016-12-19,33,23,0.011,0.035,0.5,0.005
2016-12-20,48,35,0.007,0.045,0.8,0.005
2016-12-21,34,23,0.01,0.033,0.6,0.004
2016-12-22,27,21,0.012,0.031,0.6,0.003
2016-12-23,52,43,0.019,0.02,0.5,0.003
2016-12-24,64,58,0.013,0.025,0.7,0.004
2016-12-25,49,43,0.01,0.028,0.7,0.003
2016-12-26,39,30,0.006,0.039,0.7,0.004
2016-12-27,41,30,0.022,0.02,0.5,0.004
2016-12-28,44,29,0.012,0.036,0.6,0.005
2016-12-29,35,16,0.015,0.029,0.5,0.005
2016-12-30,43,28,0.009,0.04,0.7,0.007
2016-12-31,57,46,0.005,0.047,0.8,0.005
2017-01-01,80,71,0.005,0.045,0.8,0.004
2017-01-02,111,95,0.019,0.045,0.9,0.005
2017-01-03,86,67,0.016,0.048,0.9,0.005
2017-01-04,54,40,0.008,0.055,0.9,0.006
2017-01-05,33,22,0.017,0.033,0.6,0.004
2017-01-06,20,10,0.018,0.034,0.5,0.004
2017-01-07,54,42,0.006,0.049,0.8,0.004
2017-01-08,26,17,0.024,0.026,0.5,0.004
2017-01-09,58,50,0.032,0.022,0.7,0.005
2017-01-10,33,16,0.028,0.019,0.4,0.004
